YEAR,QUARTER,MONTH,PEAK DEMAND,DEMAND MET,REGION,STATE,DEMAND NOT MET,DEMAND
2020,Q3,8,1456,1456,NORTH,HIMACHAL PRADESH,0,1456
2020,Q3,8,2393,2393,NORTH,JAMMU & KASHMIR,0,2393
2020,Q3,8,12815,12815,NORTH,PUNJAB,0,12815
2020,Q3,8,12211,12211,NORTH,RAJASTAN,0,12211
2020,Q3,8,23020,22891,NORTH,UTTAR PRADESH,129,23020
2020,Q3,8,1997,1997,NORTH,UTTARAKHAND,0,1997
2020,Q3,8,4485,4477,WEST,CHATTISGARH,8,4485
2020,Q3,8,14829,14829,WEST,GUJARAT,0,14829
2020,Q3,8,10027,10027,WEST,MADYA PRADESH,0,10027
2020,Q3,8,18111,18111,WEST,MAHARASTRA,0,18111
2020,Q3,8,303,303,WEST,DAMAN AND DIU,0,303
2020,Q3,8,728,727,WEST,DADRA AND NAGAR HAVELI,1,728
2020,Q3,8,536,532,WEST,GOA,4,536
2020,Q3,8,8892,8892,SOUTH,ANDRA PRADESH,0,8892
2020,Q3,8,10578,10562,SOUTH, KARNATAKA,16,10578
2020,Q3,8,3527,3526,SOUTH,KERALA,1,3527
2020,Q3,8,14212,14208,SOUTH,TAMILNADU,4,14212
2020,Q3,8,413,413,SOUTH,PUDUCHERRY,0,413
2020,Q3,8,9,9,SOUTH,LAKSHADWEEP,0,9
2020,Q3,8,5995,5915,EAST,BIHAR,80,5995
2020,Q3,8,2805,2801,EAST,DVC,4,2805
2020,Q3,8,1643,1470,EAST,JARKHAND,173,1643
2020,Q3,8,4493,4476,EAST,ORISSA,17,4493
2020,Q3,8,8498,8480,EAST,WEST BENGAL,18,8498
2020,Q3,8,78,77,EAST,SIKKAM,0,78
2020,Q3,8,58,54,EAST,ANDAMAN-NICOBAR,4,58
2020,Q3,8,157,128,NE,ARUNACHAL PRADESH,29,157
2020,Q3,8,1943,1943,NE,ASSAM,0,1943
2020,Q3,8,200,200,NE,MANIPUR,0,200
2020,Q3,8,321,320,NE,MEGHALAYA,1,321
2020,Q3,8,102,101,NE,MIZORAM,1,102
2020,Q3,8,149,149,NE,NAGALAND,0,149
2020,Q3,8,301,301,NE,TRIPURA,0,301
2020,Q3,9,318,318,NORTH,CHANDIGARH,0,318
2020,Q3,9,6231,6231,NORTH,DELHI,0,6231
2020,Q3,9,10009,10009,NORTH,HARYANA,0,10009
2020,Q3,9,1552,1537,NORTH,HIMACHAL PRADESH,15,1552
2020,Q3,9,2560,2560,NORTH,JAMMU & KASHMIR,0,2560
2020,Q3,9,12433,12433,NORTH,PUNJAB,0,12433
2020,Q3,9,12742,12742,NORTH,RAJASTAN,0,12742
2020,Q3,9,23797,23747,NORTH,UTTAR PRADESH,50,23797
2020,Q3,9,2076,2076,NORTH,UTTARAKHAND,0,2076
2020,Q3,9,4335,4335,WEST,CHATTISGARH,0,4335
2020,Q3,9,15749,15749,WEST,GUJARAT,0,15749
2020,Q3,9,10263,10263,WEST,MADYA PRADESH,0,10263
2020,Q3,9,19326,19326,WEST,MAHARASTRA,0,19326
2020,Q3,9,334,334,WEST,DAMAN AND DIU,0,334
2020,Q3,9,791,790,WEST,DADRA AND NAGAR HAVELI,1,791
2020,Q3,9,541,541,WEST,GOA,0,541
2020,Q3,9,9523,9523,SOUTH,ANDRA PRADESH,0,9523
2020,Q3,9,9236,9216,SOUTH, KARNATAKA,20,9236
2020,Q3,9,3375,3354,SOUTH,KERALA,20,3375
2020,Q3,9,14301,14283,SOUTH,TAMILNADU,18,14301
2020,Q3,9,414,411,SOUTH,PUDUCHERRY,3,414
2020,Q3,9,10,10,SOUTH,LAKSHADWEEP,0,10
2020,Q3,9,5975,5938,EAST,BIHAR,38,5975
2020,Q3,9,2934,2933,EAST,DVC,1,2934
2020,Q3,9,1619,1522,EAST,JARKHAND,97,1619
2020,Q3,9,4582,4575,EAST,ORISSA,8,4582
2020,Q3,9,8711,8678,EAST,WEST BENGAL,33,8711
2020,Q3,9,91,91,EAST,SIKKAM,0,91
2020,Q3,9,58,54,EAST,ANDAMAN-NICOBAR,4,58
2020,Q3,9,158,129,NE,ARUNACHAL PRADESH,29,158
2020,Q3,9,2072,1964,NE,ASSAM,108,2072
2020,Q3,9,242,213,NE,MANIPUR,29,242
2020,Q3,9,334,334,NE,MEGHALAYA,0,334
2020,Q3,9,108,108,NE,MIZORAM,0,108
2020,Q3,9,154,154,NE,NAGALAND,0,154
2020,Q3,9,317,315,NE,TRIPURA,2,317
2020,Q4,10,227,227,NORTH,CHANDIGARH,0,227
2020,Q4,10,4820,4820,NORTH,DELHI,0,4820
2020,Q4,10,8500,8500,NORTH,HARYANA,0,8500
2020,Q4,10,1556,1556,NORTH,HIMACHAL PRADESH,0,1556
2020,Q4,10,2460,2460,NORTH,JAMMU & KASHMIR,0,2460
2020,Q4,10,8940,8940,NORTH,PUNJAB,0,8940
2020,Q4,10,12718,12718,NORTH,RAJASTAN,0,12718
2020,Q4,10,21029,21029,NORTH,UTTAR PRADESH,0,21029
2020,Q4,10,1917,1917,NORTH,UTTARAKHAND,0,1917
2020,Q4,10,3963,3963,WEST,CHATTISGARH,0,3963
2020,Q4,10,17304,17298,WEST,GUJARAT,6,17304
2020,Q4,10,12784,12784,WEST,MADYA PRADESH,0,12784
2020,Q4,10,20635,20635,WEST,MAHARASTRA,0,20635
2020,Q4,10,352,352,WEST,DAMAN AND DIU,0,352
2020,Q4,10,812,812,WEST,DADRA AND NAGAR HAVELI,0,812
2020,Q4,10,546,546,WEST,GOA,0,546
2020,Q4,10,8820,8820,SOUTH,ANDRA PRADESH,0,8820
2020,Q4,10,9923,9923,SOUTH, KARNATAKA,0,9923
2020,Q4,10,3577,3577,SOUTH,KERALA,0,3577
2020,Q4,10,14758,14741,SOUTH,TAMILNADU,16,14758
2020,Q4,10,413,413,SOUTH,PUDUCHERRY,0,413
2020,Q4,10,9,9,SOUTH,LAKSHADWEEP,0,9
2020,Q4,10,5783,5783,EAST,BIHAR,0,5783
2020,Q4,10,3173,3173,EAST,DVC,0,3173
2020,Q4,10,1644,1513,EAST,JARKHAND,131,1644
2020,Q4,10,4984,4973,EAST,ORISSA,11,4984
2020,Q4,10,8687,8681,EAST,WEST BENGAL,7,8687
2020,Q4,10,96,96,EAST,SIKKAM,0,96
2020,Q4,10,58,54,EAST,ANDAMAN-NICOBAR,4,58
2020,Q4,10,130,125,NE,ARUNACHAL PRADESH,5,130
2020,Q4,10,1989,1987,NE,ASSAM,2,1989
2020,Q4,10,220,214,NE,MANIPUR,6,220
2020,Q4,10,336,336,NE,MEGHALAYA,0,336
2020,Q4,10,109,109,NE,MIZORAM,0,109
2020,Q4,10,160,155,NE,NAGALAND,5,160
2020,Q4,10,314,314,NE,TRIPURA,0,314
2020,Q4,11,205,205,NORTH,CHANDIGARH,0,205
2020,Q4,11,3769,3769,NORTH,DELHI,0,3769
2020,Q4,11,6396,6396,NORTH,HARYANA,0,6396
2020,Q4,11,1737,1737,NORTH,HIMACHAL PRADESH,0,1737
2020,Q4,11,3040,2432,NORTH,JAMMU & KASHMIR,608,3040
2020,Q4,11,6002,6002,NORTH,PUNJAB,0,6002
2020,Q4,11,13050,13050,NORTH,RAJASTAN,0,13050
2020,Q4,11,15496,15496,NORTH,UTTAR PRADESH,0,15496
2020,Q4,11,1988,1988,NORTH,UTTARAKHAND,0,1988
2020,Q4,11,3523,3516,WEST,CHATTISGARH,7,3523
2020,Q4,11,16596,16596,WEST,GUJARAT,0,16596
2020,Q4,11,14441,14441,WEST,MADYA PRADESH,0,14441
2020,Q4,11,22903,22903,WEST,MAHARASTRA,0,22903
2020,Q4,11,346,346,WEST,DAMAN AND DIU,0,346
2020,Q4,11,802,802,WEST,DADRA AND NAGAR HAVELI,0,802
2020,Q4,11,542,542,WEST,GOA,0,542
2020,Q4,11,9490,9490,SOUTH,ANDRA PRADESH,0,9490
2020,Q4,11,10900,10878,SOUTH, KARNATAKA,22,10900
2020,Q4,11,3660,3660,SOUTH,KERALA,0,3660
2020,Q4,11,15174,15064,SOUTH,TAMILNADU,110,15174
2020,Q4,11,404,404,SOUTH,PUDUCHERRY,1,404
2020,Q4,11,9,9,SOUTH,LAKSHADWEEP,0,9
2020,Q4,11,4590,4590,EAST,BIHAR,0,4590
2020,Q4,11,2882,2882,EAST,DVC,0,2882
2020,Q4,11,1452,1420,EAST,JARKHAND,32,1452
2020,Q4,11,4609,4609,EAST,ORISSA,0,4609
2020,Q4,11,7352,7350,EAST,WEST BENGAL,2,7352
2020,Q4,11,110,110,EAST,SIKKAM,0,110
2020,Q4,11,58,54,EAST,ANDAMAN-NICOBAR,4,58
2020,Q4,11,149,134,NE,ARUNACHAL PRADESH,15,149
2020,Q4,11,1724,1724,NE,ASSAM,0,1724
2020,Q4,11,231,227,NE,MANIPUR,4,231
2020,Q4,11,353,353,NE,MEGHALAYA,0,353
2020,Q4,11,121,121,NE,MIZORAM,0,121
2020,Q4,11,151,143,NE,NAGALAND,8,151
2020,Q4,11,270,270,NE,TRIPURA,0,270
2020,Q4,12,259,259,NORTH,CHANDIGARH,0,259
2020,Q4,12,4671,4671,NORTH,DELHI,0,4671
2020,Q4,12,7068,7068,NORTH,HARYANA,0,7068
2020,Q4,12,1896,1896,NORTH,HIMACHAL PRADESH,0,1896
2020,Q4,12,3222,2672,NORTH,JAMMU & KASHMIR,550,3222
2020,Q4,12,6707,6707,NORTH,PUNJAB,0,6707
2020,Q4,12,14335,14335,NORTH,RAJASTAN,0,14335
2020,Q4,12,18185,18185,NORTH,UTTAR PRADESH,0,18185
2020,Q4,12,2287,2287,NORTH,UTTARAKHAND,0,2287
2020,Q4,12,4118,4109,WEST,CHATTISGARH,9,4118
2020,Q4,12,16759,16759,WEST,GUJARAT,0,16759
2020,Q4,12,15756,15668,WEST,MADYA PRADESH,88,15756
2020,Q4,12,23537,23537,WEST,MAHARASTRA,0,23537
2020,Q4,12,344,344,WEST,DAMAN AND DIU,0,344
2020,Q4,12,835,835,WEST,DADRA AND NAGAR HAVELI,0,835
2020,Q4,12,520,520,WEST,GOA,0,520
2020,Q4,12,8967,8934,SOUTH,ANDRA PRADESH,33,8967
2020,Q4,12,12123,12102,SOUTH, KARNATAKA,21,12123
2020,Q4,12,3807,3693,SOUTH,KERALA,114,3807
2020,Q4,12,14004,14004,SOUTH,TAMILNADU,0,14004
2020,Q4,12,366,365,SOUTH,PUDUCHERRY,0,366
2020,Q4,12,9,9,SOUTH,LAKSHADWEEP,0,9
2020,Q4,12,5060,4856,EAST,BIHAR,204,5060
2020,Q4,12,2925,2925,EAST,DVC,0,2925
2020,Q4,12,1595,1500,EAST,JARKHAND,95,1595
2020,Q4,12,4226,4224,EAST,ORISSA,2,4226
2020,Q4,12,6362,6354,EAST,WEST BENGAL,8,6362
2020,Q4,12,115,115,EAST,SIKKAM,0,115
2020,Q4,12,58,54,EAST,ANDAMAN-NICOBAR,4,58
2020,Q4,12,141,141,NE,ARUNACHAL PRADESH,0,141
2020,Q4,12,1437,1437,NE,ASSAM,0,1437
2020,Q4,12,252,249,NE,MANIPUR,3,252
2020,Q4,12,384,384,NE,MEGHALAYA,0,384
2020,Q4,12,127,127,NE,MIZORAM,0,127
2020,Q4,12,155,150,NE,NAGALAND,5,155
2020,Q4,12,239,239,NE,TRIPURA,0,239
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
